datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2015-09-05 09:00:00,49.0,1012.0,305.66,350.0,6.0,sunny,Eilat,Israel,29.55805,34.948212
2015-09-14 16:00:00,18.0,1010.0,312.36,350.0,3.0,thunderstorm,Eilat,Israel,29.55805,34.948212
2015-09-14 17:00:00,29.0,1007.0,311.64,340.0,3.0,thunderstorm,Eilat,Israel,29.55805,34.948212
2015-09-14 18:00:00,32.0,1007.0,310.15,280.0,6.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-09-15 15:00:00,32.0,1007.0,309.64,200.0,2.0,thunderstorm,Eilat,Israel,29.55805,34.948212
2015-09-20 15:00:00,19.0,1008.0,308.63,240.0,6.0,sunny,Eilat,Israel,29.55805,34.948212
2015-09-21 21:00:00,35.0,1009.0,304.15,360.0,7.0,sunny,Eilat,Israel,29.55805,34.948212
2015-09-22 22:00:00,20.0,1009.0,303.15,40.0,1.0,sunny,Eilat,Israel,29.55805,34.948212
2015-09-24 22:00:00,29.0,1014.0,305.15,10.0,6.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-01 02:00:00,100.0,958.0,291.97,317.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-04 02:00:00,100.0,964.0,290.2,326.0,1.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-05 22:00:00,88.0,956.0,296.445,328.0,1.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-10-07 20:00:00,48.0,1012.0,301.15,360.0,5.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-08 13:00:00,38.0,1012.0,304.58,160.0,3.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-13 01:00:00,54.0,1013.0,300.15,342.0,1.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-13 08:00:00,51.0,1013.0,303.66,10.0,4.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-13 11:00:00,34.0,1011.0,308.66,360.0,5.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-10-14 23:00:00,100.0,960.0,293.009,348.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-15 15:00:00,32.0,1010.0,305.49,360.0,6.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-19 15:00:00,12.0,1012.0,312.38,234.0,3.0,thunderstorm,Eilat,Israel,29.55805,34.948212
2015-10-20 09:00:00,48.0,1014.0,302.92,30.0,7.0,foggy,Eilat,Israel,29.55805,34.948212
2015-10-25 12:00:00,54.0,1013.0,301.68,320.0,6.0,thunderstorm,Eilat,Israel,29.55805,34.948212
2015-10-25 13:00:00,83.0,1012.0,295.15,360.0,8.0,thunderstorm,Eilat,Israel,29.55805,34.948212
2015-10-25 19:00:00,94.0,1012.0,293.76,81.0,0.0,thunderstorm,Eilat,Israel,29.55805,34.948212
2015-10-25 22:00:00,64.0,1012.0,295.8,180.0,4.0,sunny,Eilat,Israel,29.55805,34.948212
2015-10-26 05:00:00,88.0,1011.0,294.62,30.0,3.0,thunderstorm,Eilat,Israel,29.55805,34.948212
2015-10-28 13:00:00,41.0,1008.0,300.412538071,358.0,4.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-10-30 20:00:00,59.0,1016.0,294.39314248,349.0,3.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-11-01 06:00:00,70.0,1015.0,292.263172805,351.0,4.0,sunny,Eilat,Israel,29.55805,34.948212
2015-11-03 06:00:00,49.0,1010.0,297.68,350.0,4.0,foggy,Eilat,Israel,29.55805,34.948212
2015-11-05 17:00:00,75.0,1015.0,295.716617524,249.0,1.0,rainy,Eilat,Israel,29.55805,34.948212
2015-11-06 16:00:00,50.0,1013.0,298.66,320.0,4.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-11-07 08:00:00,69.0,1020.0,294.938001687,323.0,1.0,rainy,Eilat,Israel,29.55805,34.948212
2015-11-09 14:00:00,41.0,1015.0,298.66,350.0,4.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-11-10 01:00:00,100.0,960.0,288.408,329.0,1.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-11-13 19:00:00,35.0,1018.0,294.15,360.0,4.0,sunny,Eilat,Israel,29.55805,34.948212
2015-11-18 00:00:00,100.0,960.0,287.809619426,309.0,1.0,rainy,Eilat,Israel,29.55805,34.948212
2015-11-20 20:00:00,100.0,961.0,287.407,73.0,1.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-11-30 10:00:00,48.0,1017.0,293.821395026,55.0,6.0,sunny,Eilat,Israel,29.55805,34.948212
2015-12-01 20:00:00,63.0,1022.0,290.518302558,78.0,3.0,rainy,Eilat,Israel,29.55805,34.948212
2015-12-04 16:00:00,31.0,1020.0,291.330551629,360.0,6.0,sunny,Eilat,Israel,29.55805,34.948212
2015-12-04 23:00:00,100.0,1023.0,286.215769604,359.0,4.0,cloudy,Eilat,Israel,29.55805,34.948212
2015-12-08 17:00:00,29.0,1022.0,289.15,350.0,3.0,sunny,Eilat,Israel,29.55805,34.948212
2015-12-10 08:00:00,39.0,1023.0,285.207660443,75.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2015-12-10 11:00:00,24.0,1020.0,291.39,340.0,4.0,sunny,Eilat,Israel,29.55805,34.948212
2015-12-14 17:00:00,49.0,1020.0,289.031957085,319.0,1.0,rainy,Eilat,Israel,29.55805,34.948212
2015-12-16 12:00:00,34.0,1018.0,293.441453645,333.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2015-12-26 04:00:00,100.0,982.0,280.35,346.0,1.0,sunny,Eilat,Israel,29.55805,34.948212
2015-12-26 21:00:00,52.0,1018.0,284.64998489,358.0,3.0,sunny,Eilat,Israel,29.55805,34.948212
2015-12-29 13:00:00,54.0,1014.0,288.6,20.0,3.0,rainy,Eilat,Israel,29.55805,34.948212
2016-01-01 09:00:00,53.0,1017.0,288.582877657,291.0,3.0,cloudy,Eilat,Israel,29.55805,34.948212
2016-01-13 00:00:00,71.0,1020.0,285.15,360.0,3.0,sunny,Eilat,Israel,29.55805,34.948212
2016-01-16 23:00:00,100.0,970.0,283.964,163.0,0.0,sunny,Eilat,Israel,29.55805,34.948212
2016-01-17 18:00:00,49.0,1010.0,293.570397727,184.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2016-01-18 18:00:00,23.0,1016.0,289.77,280.0,3.0,foggy,Eilat,Israel,29.55805,34.948212
2016-01-20 12:00:00,34.0,1019.0,291.39,350.0,2.0,foggy,Eilat,Israel,29.55805,34.948212
2016-01-21 04:00:00,81.0,1020.0,283.17,345.0,2.0,foggy,Eilat,Israel,29.55805,34.948212
2016-01-22 07:00:00,66.0,1018.0,286.66,360.0,4.0,cloudy,Eilat,Israel,29.55805,34.948212
2016-01-26 03:00:00,100.0,977.0,277.525,307.0,2.0,cloudy,Eilat,Israel,29.55805,34.948212
2016-01-27 18:00:00,61.0,1024.0,284.589595474,348.0,2.0,cloudy,Eilat,Israel,29.55805,34.948212
2016-01-31 16:00:00,25.0,1021.0,290.145033414,318.0,6.0,sunny,Eilat,Israel,29.55805,34.948212
2016-02-03 15:00:00,32.0,1023.0,291.37,10.0,9.0,sunny,Eilat,Israel,29.55805,34.948212
2016-02-08 05:00:00,76.0,1023.0,284.17,315.0,1.0,sunny,Eilat,Israel,29.55805,34.948212
2016-02-16 12:00:00,23.0,1021.0,301.68,350.0,7.0,sunny,Eilat,Israel,29.55805,34.948212
2016-02-17 19:00:00,63.0,1029.0,293.084695697,153.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2016-02-20 20:00:00,59.0,1015.0,291.15,360.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2016-02-21 01:00:00,63.0,1007.0,288.568445101,358.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2016-02-21 13:00:00,36.0,1009.0,295.79,300.0,7.0,cloudy,Eilat,Israel,29.55805,34.948212
2016-02-21 20:00:00,37.0,1011.0,292.15,170.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2016-02-22 16:00:00,63.0,1011.0,289.66,100.0,2.0,cloudy,Eilat,Israel,29.55805,34.948212
2016-02-27 07:00:00,42.0,1013.0,293.67,152.0,0.0,sunny,Eilat,Israel,29.55805,34.948212
2016-03-04 00:00:00,90.0,985.0,287.377467205,336.0,3.0,sunny,Eilat,Israel,29.55805,34.948212
2016-03-04 11:00:00,49.0,1014.0,295.67,360.0,5.0,sunny,Eilat,Israel,29.55805,34.948212
2016-03-04 20:00:00,74.0,1021.0,290.466631112,20.0,1.0,sunny,Eilat,Israel,29.55805,34.948212
2016-03-05 09:00:00,47.0,1015.0,292.522773168,350.0,4.0,sunny,Eilat,Israel,29.55805,34.948212
2016-03-08 20:00:00,55.0,1009.0,295.049272727,290.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2016-03-13 06:00:00,19.0,1012.0,293.54,0.0,1.0,sunny,Eilat,Israel,29.55805,34.948212
2016-03-14 01:00:00,100.0,967.0,289.937,210.0,1.0,rainy,Eilat,Israel,29.55805,34.948212
2016-03-15 01:00:00,100.0,971.0,286.872,275.0,3.0,cloudy,Eilat,Israel,29.55805,34.948212
2016-03-16 23:00:00,100.0,987.0,284.801,338.0,3.0,sunny,Eilat,Israel,29.55805,34.948212
2016-03-23 01:00:00,100.0,973.0,282.967,15.0,1.0,sunny,Eilat,Israel,29.55805,34.948212
2016-03-25 02:00:00,89.0,981.0,290.460960867,257.0,1.0,cloudy,Eilat,Israel,29.55805,34.948212
2016-03-28 15:00:00,28.0,1013.0,295.66,320.0,9.0,cloudy,Eilat,Israel,29.55805,34.948212
2016-04-01 14:00:00,25.0,1015.0,301.429853659,272.0,7.0,sunny,Eilat,Israel,29.55805,34.948212
2016-04-01 17:00:00,21.0,1012.0,301.15,350.0,7.0,sunny,Eilat,Israel,29.55805,34.948212
2016-04-08 18:00:00,18.0,1009.0,307.15,40.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2016-04-10 17:00:00,55.0,1004.0,304.15,10.0,5.0,foggy,Eilat,Israel,29.55805,34.948212
2016-04-11 21:00:00,80.0,1001.0,297.599774718,290.0,2.0,sunny,Eilat,Israel,29.55805,34.948212
2016-04-27 03:00:00,90.0,986.0,290.937,289.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-04-28 12:00:00,45.0,988.0,296.38,321.0,5.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-04-28 15:00:00,40.0,987.0,294.422,327.0,5.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-04-28 23:00:00,93.0,988.0,282.613,293.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-06 07:00:00,75.0,986.0,291.954,254.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-08 17:00:00,42.0,988.0,290.117,329.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-09 07:00:00,55.0,988.0,292.449,103.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-05-09 19:00:00,39.0,985.0,292.378,330.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-12 02:00:00,98.0,986.0,287.176,221.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-05-13 14:00:00,32.0,986.0,303.238,344.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-15 04:00:00,47.0,986.0,292.076,79.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-19 19:00:00,61.0,988.0,290.537,329.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-20 16:00:00,33.0,986.0,299.049,337.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-21 06:00:00,60.0,988.0,293.458,123.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-24 05:00:00,75.0,987.0,290.516,248.0,5.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-05-24 06:00:00,75.0,987.0,290.516,248.0,5.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-05-26 00:00:00,69.0,983.0,286.457,106.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-26 12:00:00,31.0,980.0,303.104,290.0,6.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-28 03:00:00,85.0,985.0,290.229,235.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-05-28 16:00:00,49.0,984.0,296.43,284.0,7.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-05-31 06:00:00,47.0,989.0,295.729,99.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-06-02 17:00:00,36.0,985.0,296.499,319.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-06-09 06:00:00,80.0,984.0,294.316,250.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-06-16 04:00:00,88.0,985.0,293.042,313.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-06-20 01:00:00,82.0,981.0,291.595,235.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-06-20 08:00:00,44.0,983.0,305.911,334.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-06-22 03:00:00,88.0,982.0,289.76,222.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-06-23 12:00:00,36.0,980.0,307.623,321.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-06-26 11:00:00,40.0,982.0,307.522,327.0,5.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-06-28 04:00:00,89.0,981.0,294.389,295.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-06-28 06:00:00,71.0,982.0,296.517,281.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-06-30 04:00:00,89.0,984.0,288.43,201.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-03 00:00:00,90.0,981.0,290.644,237.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-07-04 19:00:00,70.0,980.0,296.86,302.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-06 03:00:00,86.0,977.0,288.111,214.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-07 19:00:00,54.0,980.0,298.117,318.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-11 14:00:00,34.0,980.0,304.304,329.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-13 03:00:00,96.0,981.0,290.844,224.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-07-13 21:00:00,95.0,981.0,293.166,297.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-14 04:00:00,88.0,981.0,291.28,252.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-07-18 03:00:00,92.0,983.0,295.55,301.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-07-21 00:00:00,92.0,982.0,293.01,307.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-24 07:00:00,85.0,980.0,296.15,261.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-07-24 13:00:00,47.0,978.0,304.286,315.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-24 17:00:00,64.0,978.0,298.221,311.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-29 02:00:00,96.0,979.0,294.363,293.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-07-29 10:00:00,61.0,979.0,302.769,323.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-07-31 10:00:00,70.0,980.0,302.207,312.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-08-07 05:00:00,76.0,983.0,296.853,259.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-08-10 01:00:00,97.0,981.0,294.999,269.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-08-10 03:00:00,92.0,981.0,295.806,279.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-08-12 17:00:00,57.0,983.0,298.798,320.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-08-16 06:00:00,70.0,984.0,297.208,288.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-08-17 07:00:00,85.0,983.0,295.997,202.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-08-22 02:00:00,91.0,983.0,290.274,239.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-08-25 02:00:00,86.0,981.0,296.983,311.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-08-26 18:00:00,67.0,984.0,298.679,329.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-08-28 09:00:00,46.0,986.0,304.25,334.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-08-30 08:00:00,56.0,985.0,302.321,327.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-08-31 23:00:00,94.0,984.0,293.59,291.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-09-01 16:00:00,60.0,982.0,296.522,319.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-09-04 08:00:00,43.0,986.0,303.071,282.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-09-04 18:00:00,61.0,986.0,295.599,320.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-09-05 01:00:00,89.0,986.0,289.233,334.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-09-09 12:00:00,37.0,982.0,306.917,347.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-09-10 12:00:00,37.0,984.0,306.407,330.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-09-11 11:00:00,35.0,984.0,307.268,340.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-09-16 05:00:00,92.0,985.0,295.281,267.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-09-17 13:00:00,44.0,984.0,303.366,318.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-09-23 06:00:00,93.0,988.0,294.279,253.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-10-11 17:00:00,70.0,988.0,292.119,336.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-10-12 23:00:00,85.0,987.0,285.653,294.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-10-13 23:00:00,84.0,986.0,287.495,284.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-10-15 14:00:00,54.0,986.0,298.519,314.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-10-19 03:00:00,95.0,988.0,291.103,182.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-10-20 04:00:00,91.0,988.0,284.406,215.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-10-26 13:00:00,41.0,983.0,301.401,344.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-10-27 14:00:00,51.0,986.0,296.512,71.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-10-29 03:00:00,91.0,990.0,285.332,241.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-10-31 09:00:00,72.0,989.0,295.803,264.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-11-02 11:00:00,80.0,990.0,291.399,314.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-11-03 19:00:00,75.0,992.0,288.675,315.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-11-06 14:00:00,57.0,992.0,292.198,331.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-11-10 10:00:00,61.0,991.0,298.12,153.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-11-12 20:00:00,92.0,992.0,286.474,263.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-11-15 17:00:00,93.0,990.0,289.359,326.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-11-17 06:00:00,83.0,989.0,289.277,212.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-11-17 22:00:00,89.0,991.0,283.836,354.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-11-18 18:00:00,83.0,989.0,287.715,52.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-11-30 00:00:00,89.0,986.0,283.196,98.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-11-30 18:00:00,61.0,985.0,287.491,207.0,5.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-12-01 00:00:00,70.0,984.0,285.692,215.0,5.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-12-01 15:00:00,43.0,981.0,289.323,235.0,10.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-12-01 17:00:00,61.0,983.0,286.833,243.0,10.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-12-03 00:00:00,83.0,994.0,284.108,227.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-12-08 12:00:00,64.0,994.0,291.057,315.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-12-08 13:00:00,64.0,994.0,291.057,315.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-12-11 06:00:00,86.0,994.0,281.555,138.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-12-11 16:00:00,67.0,992.0,287.091,293.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-12-11 19:00:00,83.0,993.0,282.592,333.0,0.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-12-15 02:00:00,91.0,991.0,282.563,293.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-12-15 19:00:00,91.0,993.0,283.632,162.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-12-16 18:00:00,87.0,993.0,279.113,180.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-12-18 01:00:00,92.0,995.0,282.513,201.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-12-22 20:00:00,79.0,991.0,278.934,151.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-12-28 06:00:00,98.0,993.0,281.299,180.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-12-29 07:00:00,98.0,989.0,278.111,128.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-01-04 02:00:00,85.0,994.0,275.303,214.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-01-04 08:00:00,99.0,995.0,280.879,159.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-01-06 20:00:00,91.0,987.0,276.551,108.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-01-07 07:00:00,70.0,987.0,277.875,150.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-01-07 22:00:00,65.0,988.0,278.525,236.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-01-12 14:00:00,70.0,993.0,284.36,289.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-01-14 18:00:00,97.0,986.0,282.347,139.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-01-14 22:00:00,96.0,986.0,280.796,128.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-01-17 22:00:00,91.0,988.0,280.368,88.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-01-19 03:00:00,95.0,993.0,282.816,328.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-01-25 08:00:00,80.0,989.0,290.049,62.0,0.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-01-26 13:00:00,100.0,988.0,284.941,234.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-01-28 20:00:00,98.0,992.0,280.989,273.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-01-30 02:00:00,91.0,990.0,274.647,72.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-01-31 18:00:00,97.0,992.0,280.937,263.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-02-01 06:00:00,100.0,994.0,280.769,2.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-02-01 16:00:00,92.0,998.0,280.922,344.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-02-03 22:00:00,86.0,998.0,275.499,75.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-02-11 05:00:00,90.0,987.0,280.404,210.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-02-13 09:00:00,100.0,986.0,283.2,250.0,6.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-02-14 04:00:00,94.0,1032.0,279.666,232.0,4.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-02-14 07:00:00,96.0,989.0,280.84,234.0,5.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-02-14 22:00:00,97.0,991.0,281.385,228.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-02-15 20:00:00,90.0,990.0,280.314,229.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-02-16 06:00:00,99.0,986.0,278.66,229.0,6.0,rainy,Beersheba,Israel,31.25181,34.791302
2017-02-17 10:00:00,100.0,996.0,281.481,133.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-02-18 08:00:00,100.0,999.0,284.116,95.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-02-19 10:00:00,92.0,997.0,284.696,99.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-02-20 02:00:00,84.0,992.0,275.715,78.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-02-21 11:00:00,81.0,1032.0,288.578,337.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-02-25 06:00:00,85.0,996.0,280.83,79.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-03-01 08:00:00,97.0,984.0,290.221,126.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-03-04 22:00:00,95.0,990.0,281.406,343.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-03-07 14:00:00,70.0,986.0,289.068,313.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-03-10 04:00:00,97.0,982.0,285.632,346.0,4.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-03-13 16:00:00,50.0,991.0,289.67,304.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-03-19 12:00:00,80.0,986.0,289.127,305.0,5.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-03-26 04:00:00,91.0,989.0,279.179,234.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-03-29 13:00:00,46.0,989.0,297.351,92.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-04-05 11:00:00,37.0,984.0,300.617,101.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-04-09 07:00:00,62.0,991.0,289.118,264.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-04-09 09:00:00,64.0,992.0,292.789,301.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-04-09 23:00:00,96.0,989.0,282.083,293.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-04-20 23:00:00,57.0,990.0,284.387,72.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2017-04-22 12:00:00,27.0,979.0,308.737,134.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-04-24 05:00:00,61.0,992.0,288.285,335.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2017-04-24 15:00:00,44.0,990.0,292.465,330.0,5.0,sunny,Beersheba,Israel,31.25181,34.791302
